CSF-PR / CSF GEL DEPLETED FRACTION / Proteins / 
index,PI,Accession,Other Protein(s),Description,CHROMOSOME,Gene Name,Coverage(%),Non Enzymatic Peptides,#Peptides,#Spectra,NSAF,RANK (NSAF),MW,Confidence,Spectrum Lower Range,Spectrum Upper Range,Peptide Lower Range,Peptide Upper Range,Validated
1018.00,SINGLE PROTEIN,P41271,, Neuroblastoma suppressor of tumorigenicity 1 (NBL1_HUMAN),1,NBL1,18.89,true,4.00,20.00,0.23,65.00,19.26,100.00,,,,,true
1019.00,SINGLE PROTEIN,Q63HQ2,, Pikachurin (EGFLA_HUMAN),5,EGFLAM,5.90,false,4.00,9.00,0.00,1460.00,111.20,100.00,,,,,true
1020.00,SINGLE PROTEIN,O60234,, Glia maturation factor gamma (GMFG_HUMAN),19,GMFG,45.77,true,4.00,8.00,0.01,769.00,16.79,100.00,,,,,true
1021.00,SINGLE PROTEIN,P63208,, S-phase kinase-associated protein 1 (SKP1_HUMAN),5,SKP1,20.86,false,4.00,10.00,0.01,815.00,18.65,100.00,,,,,true
1022.00,SINGLE PROTEIN,Q9ULX7,, Carbonic anhydrase 14 (CAH14_HUMAN),1,CA14,9.50,false,4.00,7.00,0.03,533.00,37.64,100.00,,,,,true
1023.00,SINGLE PROTEIN,Q5VWW1,, Complement C1q-like protein 3 (C1QL3_HUMAN),10,C1QL3,16.47,true,4.00,9.00,0.01,1099.00,26.70,100.00,,,,,true
1024.00,SINGLE PROTEIN,Q5T013,, Putative hydroxypyruvate isomerase (HYI_HUMAN),1,HYI,13.72,false,4.00,11.00,0.03,517.00,30.39,100.00,,,,,true
1025.00,SINGLE PROTEIN,O00241,, Signal-regulatory protein beta-1 (SIRB1_HUMAN),20,SIRPB1,9.80,false,4.00,50.00,0.04,431.00,43.18,100.00,,,,,true
1026.00,SINGLE PROTEIN,Q9P0L0,, Vesicle-associated membrane protein-associated protein A (VAPA_HUMAN),18,VAPA,15.66,false,4.00,20.00,0.01,767.00,27.88,100.00,,,,,true
1027.00,SINGLE PROTEIN,Q9NQ38,, Serine protease inhibitor Kazal-type 5 (ISK5_HUMAN),5,SPINK5,6.48,false,4.00,6.00,0.00,1568.00,120.64,100.00,,,,,true
1028.00,SINGLE PROTEIN,P00915,, Carbonic anhydrase 1 (CAH1_HUMAN),8,CA1,18.77,false,4.00,6.00,0.01,1144.00,28.85,100.00,,,,,true
1029.00,SINGLE PROTEIN,Q9NU53,, Glycoprotein integral membrane protein 1 (GINM1_HUMAN),6,GINM1,15.45,false,4.00,8.00,0.02,727.00,36.82,100.00,,,,,true
1030.00,SINGLE PROTEIN,P15509,, Granulocyte-macrophage colony-stimulating factor receptor subunit alpha (CSF2R_HUMAN),X,CSF2RA,14.75,false,4.00,14.00,0.01,783.00,46.18,100.00,,,,,true
1031.00,SINGLE PROTEIN,Q9UPR5,, Sodium/calcium exchanger 2 (NAC2_HUMAN),19,SLC8A2,7.82,true,4.00,15.00,0.01,1126.00,100.30,100.00,,,,,true
1032.00,SINGLE PROTEIN,Q9NPH3,, Interleukin-1 receptor accessory protein (IL1AP_HUMAN),3,IL1RAP,8.25,false,4.00,9.00,0.01,1114.00,65.38,100.00,,,,,true
1033.00,SINGLE PROTEIN,O75493,, Carbonic anhydrase-related protein 11 (CAH11_HUMAN),19,CA11,17.38,true,4.00,10.00,0.02,661.00,36.22,100.00,,,,,true
1034.00,SINGLE PROTEIN,P23528,, Cofilin-1 (COF1_HUMAN),11,CFL1,32.53,true,4.00,7.00,0.01,1045.00,18.49,100.00,,,,,true
1035.00,SINGLE PROTEIN,Q9BRF8,, Serine/threonine-protein phosphatase CPPED1 (CPPED_HUMAN),16,CPPED1,22.93,false,4.00,10.00,0.01,746.00,35.53,100.00,,,,,true
1036.00,SINGLE PROTEIN,Q16568,, Cocaine- and amphetamine-regulated transcript protein (CART_HUMAN),5,CARTPT,23.28,false,4.00,8.00,0.02,700.00,12.82,100.00,,,,,true
1037.00,SINGLE PROTEIN,Q9H6B4,, CXADR-like membrane protein (CLMP_HUMAN),11,CLMP,13.40,true,4.00,13.00,0.02,567.00,41.26,100.00,,,,,true
1038.00,SINGLE PROTEIN,Q6UX15,, Layilin (LAYN_HUMAN),11,LAYN,11.26,false,4.00,16.00,0.04,428.00,43.08,100.00,,,,,true
1039.00,SINGLE PROTEIN,O43866,, CD5 antigen-like (CD5L_HUMAN),1,CD5L,15.27,false,4.00,9.00,0.01,1160.00,38.06,100.00,,,,,true
1040.00,SINGLE PROTEIN,Q9H299,, SH3 domain-binding glutamic acid-rich-like protein 3 (SH3L3_HUMAN),1,SH3BGRL3,31.18,false,4.00,13.00,0.12,131.00,10.43,100.00,,,,,true
1041.00,SINGLE PROTEIN,P61812,, Transforming growth factor beta-2 (TGFB2_HUMAN),1,TGFB2,10.39,false,4.00,7.00,0.01,880.00,47.72,100.00,,,,,true
1042.00,SINGLE PROTEIN,Q92692,, Nectin-2 (PVRL2_HUMAN),19,PVRL2,10.04,true,4.00,6.00,0.00,1266.00,57.71,100.00,,,,,true
1043.00,SINGLE PROTEIN,P07477,, Trypsin-1 (TRY1_HUMAN),7,PRSS1,17.81,true,4.00,9.00,0.01,739.00,26.54,100.00,,,,,true
1044.00,SINGLE PROTEIN,P10619,, Lysosomal protective protein (PPGB_HUMAN),20,CTSA,13.54,false,4.00,5.00,0.00,1347.00,54.43,100.00,,,,,true
1045.00,SINGLE PROTEIN,Q96FJ2,, Dynein light chain 2, cytoplasmic (DYL2_HUMAN),17,DYNLL2,46.07,false,4.00,6.00,0.02,596.00,10.34,100.00,,,,,true
1046.00,SINGLE PROTEIN,P19013,, Keratin, type II cytoskeletal 4 (K2C4_HUMAN),12,KRT4,7.49,false,4.00,29.00,0.01,1041.00,57.25,100.00,,,,,true
1047.00,SINGLE PROTEIN,O95897,, Noelin-2 (NOE2_HUMAN),19,OLFM2,11.23,false,4.00,9.00,0.02,704.00,51.35,100.00,,,,,true
1048.00,SINGLE PROTEIN,P21926,, CD9 antigen (CD9_HUMAN),12,CD9,20.61,false,3.00,5.00,0.01,868.00,25.40,100.00,,,,,true
1049.00,SINGLE PROTEIN,P48163,, NADP-dependent malic enzyme (MAOX_HUMAN),6,ME1,11.71,false,3.00,7.00,0.00,1205.00,64.11,100.00,,,,,true
1050.00,SINGLE PROTEIN,Q9Y287,, Integral membrane protein 2B (ITM2B_HUMAN),13,ITM2B,12.78,false,3.00,4.00,0.00,1284.00,30.32,100.00,,,,,true
1051.00,SINGLE PROTEIN,P05019,, Insulin-like growth factor I (IGF1_HUMAN),12,IGF1,21.54,false,3.00,7.00,0.02,693.00,21.83,100.00,,,,,true
1052.00,SINGLE PROTEIN,P50897,, Palmitoyl-protein thioesterase 1 (PPT1_HUMAN),1,PPT1,15.03,false,3.00,8.00,0.03,530.00,34.17,100.00,,,,,true
1053.00,SINGLE PROTEIN,O75071,, EF-hand calcium-binding domain-containing protein 14 (EFC14_HUMAN),1,KIAA0494,8.28,false,3.00,11.00,0.02,713.00,55.00,100.00,,,,,true
1054.00,SINGLE PROTEIN,Q16394,, Exostosin-1 (EXT1_HUMAN),8,EXT1,5.09,false,3.00,11.00,0.00,1212.00,86.20,100.00,,,,,true
1055.00,SINGLE PROTEIN,Q9Y639,, Neuroplastin (NPTN_HUMAN),15,NPTN,9.55,false,3.00,6.00,0.01,1068.00,44.36,100.00,,,,,true
1056.00,SINGLE PROTEIN,Q9Y644,, Beta-1,3-N-acetylglucosaminyltransferase radical fringe (RFNG_HUMAN),17,RFNG,13.90,true,3.00,4.00,0.00,1304.00,36.40,100.00,,,,,true
1057.00,SINGLE PROTEIN,O75051,, Plexin-A2 (PLXA2_HUMAN),1,PLXNA2,2.22,false,3.00,6.00,0.00,1536.00,210.97,100.00,,,,,true
1058.00,SINGLE PROTEIN,Q92911,, Sodium/iodide cotransporter (SC5A5_HUMAN),19,SLC5A5,5.44,false,3.00,5.00,0.01,905.00,68.62,100.00,,,,,true
1059.00,SINGLE PROTEIN,Q9UKK9,, ADP-sugar pyrophosphatase (NUDT5_HUMAN),10,NUDT5,17.81,false,3.00,6.00,0.02,657.00,24.31,100.00,,,,,true
1060.00,SINGLE PROTEIN,Q9HAV5,, Tumor necrosis factor receptor superfamily member 27 (TNR27_HUMAN),X,EDA2R,15.15,false,3.00,6.00,0.01,996.00,32.74,100.00,,,,,true
1061.00,SINGLE PROTEIN,O75129,, Astrotactin-2 (ASTN2_HUMAN),9,ASTN2,3.58,false,3.00,4.00,0.00,1539.00,148.15,100.00,,,,,true
1062.00,SINGLE PROTEIN,P36957,, Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (ODO2_HUMAN),14,DLST,7.06,false,3.00,7.00,0.01,1134.00,48.72,100.00,,,,,true
1063.00,SINGLE PROTEIN,Q9ULI3,, Protein HEG homolog 1 (HEG1_HUMAN),3,HEG1,4.13,false,3.00,8.00,0.00,1427.00,147.37,100.00,,,,,true
1064.00,SINGLE PROTEIN,P37802,, Transgelin-2 (TAGL2_HUMAN),1,TAGLN2,20.10,true,3.00,7.00,0.00,1168.00,22.38,100.00,,,,,true
1065.00,SINGLE PROTEIN,Q9H0R4,, Haloacid dehalogenase-like hydrolase domain-containing protein 2 (HDHD2_HUMAN),18,HDHD2,16.22,false,3.00,10.00,0.02,642.00,28.52,100.00,,,,,true
1066.00,SINGLE PROTEIN,O15041,, Semaphorin-3E (SEM3E_HUMAN),7,SEMA3E,4.52,false,3.00,3.00,0.00,1437.00,89.17,100.00,,,,,true
1067.00,SINGLE PROTEIN,P16949,, Stathmin (STMN1_HUMAN),1,STMN1,15.44,false,3.00,10.00,0.02,721.00,17.29,100.00,,,,,true
1068.00,SINGLE PROTEIN,Q5BLP8,, Neuropeptide-like protein C4orf48 (CD048_HUMAN),4,C4ORF48,47.37,true,3.00,13.00,0.06,294.00,10.16,100.00,,,,,true
1069.00,SINGLE PROTEIN,P02775,, Platelet basic protein (CXCL7_HUMAN),4,PPBP,26.56,false,3.00,7.00,0.04,376.00,13.89,100.00,,,,,true
1070.00,SINGLE PROTEIN,P04080,, Cystatin-B (CYTB_HUMAN),21,CSTB,45.92,false,3.00,17.00,0.05,313.00,11.13,100.00,,,,,true
1071.00,SINGLE PROTEIN,O95967,, EGF-containing fibulin-like extracellular matrix protein 2 (FBLN4_HUMAN),11,EFEMP2,8.80,false,3.00,6.00,0.01,788.00,49.37,100.00,,,,,true
1072.00,SINGLE PROTEIN,P16070,, CD44 antigen (CD44_HUMAN),11,CD44,4.18,false,3.00,98.00,0.12,139.00,81.49,100.00,,,,,true
1073.00,SINGLE PROTEIN,O95970,, Leucine-rich glioma-inactivated protein 1 (LGI1_HUMAN),10,LGI1,6.82,false,3.00,6.00,0.01,1083.00,63.78,100.00,,,,,true
1074.00,SINGLE PROTEIN,Q13308,, Inactive tyrosine-protein kinase 7 (PTK7_HUMAN),6,PTK7,3.55,false,3.00,10.00,0.01,1110.00,118.32,100.00,,,,,true
1075.00,RELATED AND UNRELATED PROTEINS,P0CG38,P0CG39,Q6S8J3,Q9BYX7, POTE ankyrin domain family member I (POTEI_HUMAN),2,POTEI,2.88,false,3.00,14.00,0.00,1461.00,121.20,100.00,,,,,true
1076.00,SINGLE PROTEIN,P08493,, Matrix Gla protein (MGP_HUMAN),12,MGP,40.78,true,3.00,15.00,0.11,156.00,12.35,100.00,,,,,true
1077.00,SINGLE PROTEIN,Q9BUJ0,, Alpha/beta hydrolase domain-containing protein 14A (ABHEA_HUMAN),3,ABHD14A,15.13,false,3.00,7.00,0.01,821.00,29.75,100.00,,,,,true
1078.00,SINGLE PROTEIN,Q96IU4,, Alpha/beta hydrolase domain-containing protein 14B (ABHEB_HUMAN),3,ABHD14B,16.67,false,3.00,7.00,0.02,542.00,22.33,100.00,,,,,true
1079.00,SINGLE PROTEIN,O43909,, Exostosin-like 3 (EXTL3_HUMAN),8,EXTL3,3.48,false,3.00,7.00,0.00,1462.00,104.68,100.00,,,,,true
1080.00,SINGLE PROTEIN,P25189,, Myelin protein P0 (MYP0_HUMAN),1,MPZ,12.50,false,3.00,5.00,0.00,1340.00,27.54,100.00,,,,,true
1081.00,SINGLE PROTEIN,P16234,, Platelet-derived growth factor receptor alpha (PGFRA_HUMAN),4,PDGFRA,4.32,true,3.00,6.00,0.00,1524.00,122.59,100.00,,,,,true
1082.00,SINGLE PROTEIN,Q5FWE3,, Proline-rich transmembrane protein 3 (PRRT3_HUMAN),3,PRRT3,5.71,false,3.00,15.00,0.01,776.00,102.13,100.00,,,,,true
1083.00,SINGLE PROTEIN,Q9UK28,, Transmembrane protein 59-like (TM59L_HUMAN),19,TMEM59L,14.04,false,3.00,9.00,0.01,861.00,37.59,100.00,,,,,true
1084.00,SINGLE PROTEIN,Q96LR4,, Protein FAM19A4 (F19A4_HUMAN),3,FAM19A4,20.00,false,3.00,6.00,0.02,686.00,15.67,100.00,,,,,true
1085.00,SINGLE PROTEIN,P04632,, Calpain small subunit 1 (CPNS1_HUMAN),19,CAPNS1,14.18,true,3.00,13.00,0.01,834.00,28.30,100.00,,,,,true
1086.00,SINGLE PROTEIN,O43173,, Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase (SIA8C_HUMAN),18,ST8SIA3,8.42,false,3.00,8.00,0.01,740.00,43.94,100.00,,,,,true
1087.00,SINGLE PROTEIN,Q9NRR1,, Cytokine-like protein 1 (CYTL1_HUMAN),4,CYTL1,25.00,false,3.00,9.00,0.02,570.00,15.57,100.00,,,,,true
1088.00,SINGLE PROTEIN,Q05193,, Dynamin-1 (DYN1_HUMAN),9,DNM1,4.28,false,3.00,8.00,0.00,1336.00,97.35,100.00,,,,,true
1089.00,SINGLE PROTEIN,P50993,, Sodium/potassium-transporting ATPase subunit alpha-2 (AT1A2_HUMAN),1,ATP1A2,3.73,false,3.00,8.00,0.00,1484.00,112.19,100.00,,,,,true
1090.00,SINGLE PROTEIN,Q9UJH8,, Meteorin (METRN_HUMAN),16,METRN,14.33,false,3.00,7.00,0.01,772.00,31.19,100.00,,,,,true
1091.00,SINGLE PROTEIN,P58417,, Neurexophilin-1 (NXPH1_HUMAN),7,NXPH1,13.65,false,3.00,5.00,0.00,1241.00,31.06,100.00,,,,,true
1092.00,SINGLE PROTEIN,P47756,, F-actin-capping protein subunit beta (CAPZB_HUMAN),1,CAPZB,15.52,true,3.00,6.00,0.00,1234.00,31.33,100.00,,,,,true
1093.00,SINGLE PROTEIN,Q03405,, Urokinase plasminogen activator surface receptor (UPAR_HUMAN),19,PLAUR,12.24,false,3.00,7.00,0.01,1140.00,36.95,100.00,,,,,true
1094.00,SINGLE PROTEIN,Q9UBV2,, Protein sel-1 homolog 1 (SE1L1_HUMAN),14,SEL1L,4.91,false,3.00,9.00,0.01,1069.00,88.70,100.00,,,,,true
1095.00,SINGLE PROTEIN,P98095,, Fibulin-2 (FBLN2_HUMAN),3,FBLN2,3.29,false,3.00,9.00,0.00,1207.00,126.49,100.00,,,,,true
1096.00,SINGLE PROTEIN,Q8NHP8,, Putative phospholipase B-like 2 (PLBL2_HUMAN),12,PLBD2,7.13,false,3.00,11.00,0.02,665.00,65.43,100.00,,,,,true
1097.00,RELATED AND UNRELATED PROTEINS,P04439,P01893,P05534,P13746,P30443,P30455,Q09160, HLA class I histocompatibility antigen, A-3 alpha chain (1A03_HUMAN),6,HLA-A,13.15,false,3.00,9.00,0.00,1500.00,40.82,100.00,,,,,true
1098.00,SINGLE PROTEIN,Q9NSC7,, Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 (SIA7A_HUMAN),17,ST6GALNAC1,7.83,false,3.00,20.00,0.01,794.00,68.52,100.00,,,,,true
1099.00,SINGLE PROTEIN,Q15848,, Adiponectin (ADIPO_HUMAN),3,ADIPOQ,21.72,false,3.00,10.00,0.04,384.00,26.40,100.00,,,,,true
1100.00,SINGLE PROTEIN,P81605,, Dermcidin (DCD_HUMAN),12,DCD,22.73,false,3.00,32.00,0.30,48.00,11.28,100.00,,,,,true
1101.00,SINGLE PROTEIN,Q9H3T2,, Semaphorin-6C (SEM6C_HUMAN),1,SEMA6C,5.38,true,3.00,5.00,0.00,1443.00,99.62,100.00,,,,,true
1102.00,SINGLE PROTEIN,P28799,, Granulins (GRN_HUMAN),17,GRN,4.22,false,3.00,7.00,0.01,922.00,63.50,100.00,,,,,true
1103.00,SINGLE PROTEIN,P17677,, Neuromodulin (NEUM_HUMAN),3,GAP43,24.79,false,3.00,8.00,0.01,956.00,24.79,100.00,,,,,true
1104.00,SINGLE PROTEIN,O95336,, 6-phosphogluconolactonase (6PGL_HUMAN),19,PGLS,18.99,false,3.00,8.00,0.02,683.00,27.53,100.00,,,,,true
1105.00,SINGLE PROTEIN,P14136,, Glial fibrillary acidic protein (GFAP_HUMAN),17,GFAP,7.18,false,3.00,3.00,0.00,1490.00,49.85,100.00,,,,,true
1106.00,SINGLE PROTEIN,P35080,, Profilin-2 (PROF2_HUMAN),3,PFN2,26.43,false,3.00,5.00,0.01,883.00,15.04,100.00,,,,,true
1107.00,SINGLE PROTEIN,P08709,, Coagulation factor VII (FA7_HUMAN),13,F7,10.09,false,3.00,4.00,0.00,1291.00,51.56,100.00,,,,,true
1108.00,SINGLE PROTEIN,Q6ZVL6,, UPF0606 protein KIAA1549L (K154L_HUMAN),11,KIAA1549L,2.00,false,3.00,6.00,0.00,1412.00,198.88,100.00,,,,,true
1109.00,SINGLE PROTEIN,P31949,, Protein S100-A11 (S10AB_HUMAN),1,S100A11,34.29,false,3.00,6.00,0.05,341.00,11.73,100.00,,,,,true
1110.00,SINGLE PROTEIN,Q92764,, Keratin, type I cuticular Ha5 (KRT35_HUMAN),17,KRT35,7.03,false,3.00,42.00,0.01,988.00,50.33,100.00,,,,,true
1111.00,SINGLE PROTEIN,Q9NQS3,, Nectin-3 (PVRL3_HUMAN),3,PVRL3,7.29,true,3.00,5.00,0.01,917.00,60.96,100.00,,,,,true
1112.00,SINGLE PROTEIN,Q8TDF5,, Neuropilin and tolloid-like protein 1 (NETO1_HUMAN),18,NETO1,6.19,false,3.00,7.00,0.00,1216.00,60.15,100.00,,,,,true
1113.00,SINGLE PROTEIN,P60033,, CD81 antigen (CD81_HUMAN),11,CD81,15.25,false,3.00,7.00,0.01,779.00,25.79,100.00,,,,,true
1114.00,SINGLE PROTEIN,Q86V85,, Integral membrane protein GPR180 (GP180_HUMAN),13,GPR180,8.18,false,3.00,3.00,0.01,1077.00,49.36,100.00,,,,,true
1115.00,SINGLE PROTEIN,P35475,, Alpha-L-iduronidase (IDUA_HUMAN),4,IDUA,7.20,false,3.00,4.00,0.00,1262.00,72.62,100.00,,,,,true
1116.00,SINGLE PROTEIN,Q01973,, Inactive tyrosine-protein kinase transmembrane receptor ROR1 (ROR1_HUMAN),1,ROR1,5.87,false,3.00,4.00,0.00,1516.00,104.22,100.00,,,,,true
1117.00,RELATED PROTEINS,Q14CN4,Q3SY84,Q7RTS7,Q86Y46, Keratin, type II cytoskeletal 72 (K2C72_HUMAN),12,KRT72,4.11,false,3.00,27.00,0.00,1257.00,55.84,100.00,,,,,true
1118.00,SINGLE PROTEIN,P04792,, Heat shock protein beta-1 (HSPB1_HUMAN),7,HSPB1,22.44,false,3.00,6.00,0.01,784.00,22.77,100.00,,,,,true
1119.00,SINGLE PROTEIN,Q9UJC5,, SH3 domain-binding glutamic acid-rich-like protein 2 (SH3L2_HUMAN),6,SH3BGRL2,43.93,false,3.00,8.00,0.04,365.00,12.32,100.00,,,,,true
1120.00,SINGLE PROTEIN,Q13137,, Calcium-binding and coiled-coil domain-containing protein 2 (CACO2_HUMAN),17,CALCOCO2,6.50,true,3.00,6.00,0.00,1475.00,52.22,100.00,,,,,true
1121.00,SINGLE PROTEIN,Q96CN7,, Isochorismatase domain-containing protein 1 (ISOC1_HUMAN),5,ISOC1,15.10,true,3.00,4.00,0.01,950.00,32.22,100.00,,,,,true
1122.00,SINGLE PROTEIN,P98155,, Very low-density lipoprotein receptor (VLDLR_HUMAN),9,VLDLR,3.89,false,3.00,5.00,0.00,1354.00,96.04,100.00,,,,,true
1123.00,SINGLE PROTEIN,Q9UF33,, Ephrin type-A receptor 6 (EPHA6_HUMAN),3,EPHA6,4.73,false,3.00,5.00,0.00,1511.00,116.04,100.00,,,,,true
1124.00,SINGLE PROTEIN,P34932,, Heat shock 70 kDa protein 4 (HSP74_HUMAN),5,HSPA4,5.12,false,3.00,6.00,0.00,1489.00,94.27,100.00,,,,,true
1125.00,SINGLE PROTEIN,Q7LGC8,, Carbohydrate sulfotransferase 3 (CHST3_HUMAN),10,CHST3,8.77,false,3.00,5.00,0.00,1206.00,54.67,100.00,,,,,true
1126.00,SINGLE PROTEIN,O00187,, Mannan-binding lectin serine protease 2 (MASP2_HUMAN),1,MASP2,5.69,false,3.00,7.00,0.00,1211.00,75.65,100.00,,,,,true
1127.00,SINGLE PROTEIN,Q96PD2,, Discoidin, CUB and LCCL domain-containing protein 2 (DCBD2_HUMAN),3,DCBLD2,5.55,false,3.00,6.00,0.00,1167.00,84.98,100.00,,,,,true
1128.00,RELATED AND UNRELATED PROTEINS,P0CG04,B9A064,P0CG05,P0CG06, Ig lambda-1 chain C regions (LAC1_HUMAN),22,IGLC1,47.17,false,3.00,42.00,0.05,318.00,11.34,100.00,,,,,true
1129.00,SINGLE PROTEIN,O15232,, Matrilin-3 (MATN3_HUMAN),2,MATN3,9.05,false,3.00,4.00,0.00,1491.00,52.78,100.00,,,,,true
1130.00,SINGLE PROTEIN,Q9NZN1,, Interleukin-1 receptor accessory protein-like 1 (IRPL1_HUMAN),X,IL1RAPL1,6.47,false,3.00,7.00,0.01,1029.00,79.92,100.00,,,,,true
1131.00,SINGLE PROTEIN,Q9HD45,, Transmembrane 9 superfamily member 3 (TM9S3_HUMAN),10,TM9SF3,6.11,false,3.00,6.00,0.01,1096.00,67.84,100.00,,,,,true
1132.00,SINGLE PROTEIN,P52565,, Rho GDP-dissociation inhibitor 1 (GDIR1_HUMAN),17,ARHGDIA,15.69,false,3.00,6.00,0.01,857.00,23.19,100.00,,,,,true
1133.00,SINGLE PROTEIN,Q5JTV8,, Torsin-1A-interacting protein 1 (TOIP1_HUMAN),1,TOR1AIP1,7.03,false,3.00,5.00,0.00,1201.00,66.21,100.00,,,,,true
1134.00,RELATED AND UNRELATED PROTEINS,P01891,P01892,P10314,P10316,P16189,P16190,P18462,P30450,P30453,P30456,P30457,P30459,P30512, HLA class I histocompatibility antigen, A-68 alpha chain (1A68_HUMAN),6,HLA-A,14.79,false,3.00,16.00,0.00,1393.00,40.88,100.00,,,,,true
1135.00,SINGLE PROTEIN,P29762,, Cellular retinoic acid-binding protein 1 (RABP1_HUMAN),15,CRABP1,24.82,false,3.00,6.00,0.02,643.00,15.56,100.00,,,,,true
1136.00,SINGLE PROTEIN,Q86YD3,, Transmembrane protein 25 (TMM25_HUMAN),11,TMEM25,13.39,true,3.00,6.00,0.01,960.00,39.26,100.00,,,,,true
1137.00,RELATED PROTEINS,P20340,Q9NRW1, Ras-related protein Rab-6A (RAB6A_HUMAN),11,RAB6A,16.35,false,3.00,3.00,0.00,1315.00,23.58,100.00,,,,,true
1138.00,SINGLE PROTEIN,P54727,, UV excision repair protein RAD23 homolog B (RD23B_HUMAN),9,RAD23B,7.58,false,3.00,5.00,0.01,1078.00,43.14,100.00,,,,,true
1139.00,SINGLE PROTEIN,Q9NQ36,, Signal peptide, CUB and EGF-like domain-containing protein 2 (SCUB2_HUMAN),11,SCUBE2,3.70,false,3.00,8.00,0.00,1401.00,109.89,100.00,,,,,true
1140.00,SINGLE PROTEIN,Q8N114,, Protein shisa-5 (SHSA5_HUMAN),3,SHISA5,15.00,false,3.00,15.00,0.05,316.00,25.56,100.00,,,,,true
1141.00,SINGLE PROTEIN,P15529,, Membrane cofactor protein (MCP_HUMAN),1,CD46,11.22,true,3.00,8.00,0.01,841.00,43.72,100.00,,,,,true
1142.00,SINGLE PROTEIN,Q9UHG3,, Prenylcysteine oxidase 1 (PCYOX_HUMAN),2,PCYOX1,6.53,false,3.00,7.00,0.01,970.00,56.60,100.00,,,,,true
1143.00,RELATED PROTEINS,Q7KYR7,Q8WVV5, Butyrophilin subfamily 2 member A1 (BT2A1_HUMAN),6,BTN2A1,5.50,false,3.00,13.00,0.01,1016.00,59.59,100.00,,,,,true
1144.00,SINGLE PROTEIN,Q9Y334,, von Willebrand factor A domain-containing protein 7 (VWA7_HUMAN),6,VWA7,4.26,false,3.00,5.00,0.00,1403.00,96.00,100.00,,,,,true
1145.00,SINGLE PROTEIN,Q9H1B5,, Xylosyltransferase 2 (XYLT2_HUMAN),17,XYLT2,3.93,false,3.00,4.00,0.00,1377.00,96.71,100.00,,,,,true
1146.00,SINGLE PROTEIN,P07951,, Tropomyosin beta chain (TPM2_HUMAN),9,TPM2,12.68,false,3.00,10.00,0.00,1236.00,32.83,100.00,,,,,true
1147.00,SINGLE PROTEIN,Q9BQS7,, Hephaestin (HEPH_HUMAN),X,HEPH,4.15,false,3.00,3.00,0.00,1402.00,130.37,100.00,,,,,true
1148.00,SINGLE PROTEIN,O95084,, Serine protease 23 (PRS23_HUMAN),11,PRSS23,11.49,true,3.00,5.00,0.00,1227.00,42.97,100.00,,,,,true
1149.00,SINGLE PROTEIN,Q7Z5L0,, Vitelline membrane outer layer protein 1 homolog (VMO1_HUMAN),17,VMO1,23.27,false,3.00,10.00,0.03,526.00,21.52,100.00,,,,,true
1150.00,SINGLE PROTEIN,Q9UHD9,, Ubiquilin-2 (UBQL2_HUMAN),X,UBQLN2,7.37,false,3.00,11.00,0.01,939.00,65.65,100.00,,,,,true
1151.00,SINGLE PROTEIN,Q53RD9,, Fibulin-7 (FBLN7_HUMAN),2,FBLN7,7.06,false,3.00,8.00,0.01,974.00,47.34,100.00,,,,,true
1152.00,SINGLE PROTEIN,Q9NYU2,, UDP-glucose:glycoprotein glucosyltransferase 1 (UGGG1_HUMAN),2,UGGT1,3.15,false,3.00,4.00,0.00,1521.00,177.08,100.00,,,,,true
1153.00,SINGLE PROTEIN,Q9HBW1,, Leucine-rich repeat-containing protein 4 (LRRC4_HUMAN),7,LRRC4,4.75,false,3.00,47.00,0.01,879.00,72.67,100.00,,,,,true
1154.00,UNRELATED PROTEINS,P61088,Q5JXB2, Ubiquitin-conjugating enzyme E2 N (UBE2N_HUMAN),12,UBE2N,19.08,false,3.00,7.00,0.00,1194.00,17.13,100.00,,,,,true
1155.00,SINGLE PROTEIN,P23526,, Adenosylhomocysteinase (SAHH_HUMAN),20,AHCY,9.26,false,3.00,7.00,0.00,1282.00,47.69,100.00,,,,,true
1156.00,SINGLE PROTEIN,P22676,, Calretinin (CALB2_HUMAN),16,CALB2,13.28,false,3.00,9.00,0.01,1156.00,31.52,100.00,,,,,true
1157.00,SINGLE PROTEIN,Q86YT9,, Junctional adhesion molecule-like (JAML1_HUMAN),11,AMICA1,8.38,false,3.00,7.00,0.02,723.00,44.31,100.00,,,,,true
1158.00,SINGLE PROTEIN,P31151,, Protein S100-A7 (S10A7_HUMAN),1,S100A7,12.87,false,3.00,14.00,0.13,121.00,11.46,100.00,,,,,true
1159.00,SINGLE PROTEIN,P01764,, Ig heavy chain V-III region 23 (HV303_HUMAN),,,18.80,false,3.00,6.00,0.03,540.00,12.57,100.00,,,,,true
1160.00,SINGLE PROTEIN,Q99727,, Metalloproteinase inhibitor 4 (TIMP4_HUMAN),3,TIMP4,14.29,false,3.00,4.00,0.01,1076.00,25.49,100.00,,,,,true
